feedback_id,patient_id,country,device,timestamp,issue_type,resolved,source,comments,user_rating,tags
282,282,Romania,Tablet,2025-09-26T23:16,font_size,False,website_form,Font size adjustable,3.8,"urgent,minor,bug-report"
283,283,Belgium,Desktop,2025-06-26T13:17,audio,True,support_email,Screenreader skips sections,,
284,284,Monaco,Mobile,2025-01-16T18:10,navigation,True,support_email,Screenreader skips sections,,
285,285,Belgium,Desktop,2025-12-17T00:02,none,True,website_form,Hard to read buttons,,
286,286,Serbia,Desktop,2025-03-28T01:35,none,False,website_form,Navigation confusing,,
287,287,Bulgaria,Desktop,2025-09-22T01:11,font_size,True,call_center,Screenreader skips sections,4.7,"feature-request,urgent"
288,288,Slovakia,Mobile,2025-06-03T17:29,contrast,False,website_form,Font size adjustable,,
289,289,Hungary,Tablet,2025-10-08T14:23,audio,False,website_form,Color contrast poor,,
290,290,San Marino,Mobile,2025-11-27T22:56,contrast,False,in-app_survey,Audio captions missing,4.7,minor
291,291,Hungary,Desktop,2025-04-17T07:26,labels,True,website_form,Font size adjustable,,
292,292,Estonia,Tablet,2025-02-19T03:32,font_size,False,in-app_survey,Hard to read buttons,4.7,"bug-report,frustrated,feature-request"
293,293,Sweden,Desktop,2025-05-09T10:59,none,False,support_email,Navigation confusing,,
294,294,Switzerland,Desktop,2025-04-05T18:06,font_size,True,website_form,All accessible,,
295,295,Slovenia,Desktop,2025-09-12T06:28,navigation,False,support_email,Screenreader skips sections,,
296,296,Germany,Desktop,2025-06-05T02:45,font_size,False,call_center,Hard to read buttons,4.2,"resolved,frustrated"
297,297,Poland,Desktop,2025-01-13T14:35,video,True,in-app_survey,All accessible,,
298,298,Italy,Desktop,2025-03-07T12:23,video,True,chatbot,Font size adjustable,4.2,urgent
299,299,Spain,Desktop,2025-02-07T20:28,none,True,in-app_survey,Navigation confusing,,
300,300,Lithuania,Tablet,2025-07-16T00:24,video,False,website_form,Navigation confusing,4.8,minor
301,301,Germany,Tablet,2025-10-20T07:41,navigation,False,call_center,All accessible,1.7,"bug-report,minor"
302,302,Iceland,Tablet,2025-09-08T20:51,audio,True,call_center,Navigation confusing,2.1,bug-report
303,303,Liechtenstein,Mobile,2025-10-17T10:24,navigation,True,in-app_survey,Navigation confusing,,
304,304,France,Mobile,2025-01-26T15:33,navigation,True,website_form,Screenreader skips sections,,
305,305,Switzerland,Tablet,2025-07-12T05:11,font_size,False,support_email,Hard to read buttons,2.0,"resolved,frustrated,urgent"
306,306,Romania,Tablet,2025-10-05T18:12,none,False,chatbot,Font size adjustable,,
307,307,Switzerland,Desktop,2025-09-16T00:21,audio,True,website_form,Navigation confusing,1.2,minor
308,308,Greece,Desktop,2025-01-05T18:45,font_size,True,chatbot,Navigation confusing,,
309,309,Bulgaria,Tablet,2025-11-13T18:06,navigation,False,support_email,No issues,,
310,310,Lithuania,Tablet,2025-08-21T10:11,video,False,website_form,No issues,,
311,311,UK,Tablet,2025-10-13T18:02,font_size,False,chatbot,Color contrast poor,3.9,"minor,resolved"
312,312,Netherlands,Mobile,2025-03-11T23:04,font_size,False,support_email,No issues,,
313,313,Portugal,Tablet,2025-11-21T23:56,navigation,False,in-app_survey,Font size adjustable,,
314,314,UK,Desktop,2025-07-15T23:26,font_size,False,call_center,Audio captions missing,3.8,"feature-request,urgent"
315,315,Switzerland,Desktop,2025-08-03T01:18,contrast,False,support_email,Screenreader skips sections,2.5,"resolved,satisfied"
316,316,Spain,Tablet,2025-02-11T19:39,labels,True,call_center,No issues,1.7,"minor,frustrated"
317,317,Lithuania,Desktop,2025-01-04T10:13,font_size,False,chatbot,Font size adjustable,,
318,318,Hungary,Desktop,2025-02-02T12:36,audio,False,website_form,Hard to read buttons,,
319,319,Luxembourg,Desktop,2025-02-01T06:10,video,False,in-app_survey,All accessible,2.7,"resolved,frustrated"
320,320,Hungary,Mobile,2025-08-16T21:16,contrast,False,website_form,Navigation confusing,,
321,321,Bulgaria,Desktop,2025-08-02T08:28,labels,False,website_form,Font size adjustable,,
322,322,Norway,Tablet,2025-11-04T02:42,navigation,False,chatbot,Color contrast poor,,
323,323,Serbia,Tablet,2025-07-18T21:55,labels,True,call_center,Font size adjustable,,
324,324,Andorra,Tablet,2025-11-20T04:07,none,False,website_form,No issues,4.6,"urgent,satisfied,frustrated"
325,325,Iceland,Desktop,2025-01-14T02:43,labels,True,website_form,Font size adjustable,,
326,326,Serbia,Tablet,2025-07-18T10:54,navigation,False,in-app_survey,Audio captions missing,3.9,urgent
327,327,Netherlands,Tablet,2025-02-26T09:55,audio,False,call_center,Font size adjustable,1.6,"satisfied,resolved,urgent"
328,328,Czech Republic,Mobile,2025-03-20T19:43,video,False,in-app_survey,Audio captions missing,2.9,"bug-report,urgent,minor"
329,329,Turkey,Tablet,2025-04-02T23:30,navigation,False,in-app_survey,Navigation confusing,,
330,330,Hungary,Mobile,2025-05-27T15:54,video,True,website_form,No issues,,
331,331,Slovenia,Tablet,2025-11-03T06:28,font_size,False,call_center,Navigation confusing,4.0,"feature-request,frustrated"
332,332,Monaco,Desktop,2025-02-10T22:32,labels,True,chatbot,Hard to read buttons,,
333,333,Italy,Desktop,2025-01-15T01:58,navigation,True,support_email,Navigation confusing,4.5,resolved
334,334,Monaco,Mobile,2025-11-04T21:01,font_size,False,call_center,All accessible,,
335,335,Denmark,Mobile,2025-12-27T22:05,navigation,True,call_center,Hard to read buttons,4.5,"satisfied,feature-request,frustrated"
336,336,Switzerland,Tablet,2025-04-22T06:17,video,False,chatbot,Hard to read buttons,3.3,resolved
337,337,UK,Mobile,2025-03-21T05:38,none,True,website_form,Font size adjustable,,
338,338,Hungary,Tablet,2025-12-21T08:27,labels,False,call_center,Font size adjustable,,
339,339,Netherlands,Desktop,2025-09-22T11:35,video,False,support_email,Screenreader skips sections,2.2,"resolved,satisfied,bug-report"
340,340,Turkey,Mobile,2025-11-11T08:16,video,False,website_form,No issues,,
341,341,Austria,Desktop,2025-10-13T21:20,video,True,in-app_survey,All accessible,,
342,342,Poland,Mobile,2025-07-13T23:02,audio,True,support_email,Color contrast poor,,
343,343,Luxembourg,Tablet,2025-06-17T09:54,font_size,True,support_email,Screenreader skips sections,,
344,344,Poland,Tablet,2025-09-25T05:43,navigation,True,website_form,Navigation confusing,,
345,345,Bulgaria,Mobile,2025-10-10T14:54,contrast,False,in-app_survey,Screenreader skips sections,4.5,"resolved,feature-request"
346,346,Iceland,Tablet,2025-02-28T21:24,audio,False,call_center,Hard to read buttons,,
347,347,Norway,Desktop,2025-04-11T13:36,labels,True,support_email,No issues,,
348,348,Liechtenstein,Mobile,2025-11-06T10:40,contrast,True,call_center,Font size adjustable,,
349,349,Portugal,Desktop,2025-10-14T20:27,labels,False,call_center,Audio captions missing,4.1,"resolved,minor,bug-report"
350,350,Andorra,Desktop,2025-01-22T00:40,video,True,website_form,Navigation confusing,3.1,"feature-request,urgent,resolved"
351,351,Spain,Desktop,2025-05-10T14:46,audio,False,call_center,No issues,1.4,"satisfied,feature-request,minor"
352,352,Denmark,Mobile,2025-01-08T07:46,font_size,True,in-app_survey,No issues,4.6,"resolved,minor"
353,353,Poland,Tablet,2025-10-02T19:03,video,True,in-app_survey,Hard to read buttons,3.8,bug-report
354,354,Slovenia,Mobile,2025-07-04T17:16,labels,True,website_form,Hard to read buttons,,
355,355,Sweden,Mobile,2025-02-17T23:39,contrast,False,in-app_survey,Screenreader skips sections,3.6,"satisfied,feature-request,resolved"
356,356,Iceland,Mobile,2025-09-07T11:45,labels,False,website_form,Hard to read buttons,,
357,357,Ireland,Tablet,2025-08-11T07:00,contrast,True,in-app_survey,All accessible,,
358,358,Poland,Tablet,2025-04-15T09:16,labels,True,in-app_survey,No issues,1.4,"urgent,frustrated,resolved"
359,359,Slovakia,Mobile,2025-11-11T13:47,contrast,True,in-app_survey,Hard to read buttons,,
360,360,Denmark,Mobile,2025-06-15T19:17,video,True,support_email,Navigation confusing,,
361,361,Luxembourg,Mobile,2025-11-26T05:07,font_size,True,website_form,Screenreader skips sections,2.6,"feature-request,bug-report"
362,362,Luxembourg,Tablet,2025-11-15T05:39,labels,False,chatbot,Hard to read buttons,,
363,363,Sweden,Mobile,2025-08-04T13:28,contrast,True,support_email,Navigation confusing,,
364,364,Switzerland,Tablet,2025-06-17T16:44,video,True,call_center,Color contrast poor,4.5,"resolved,frustrated,satisfied"
365,365,Serbia,Desktop,2025-09-20T01:00,video,True,chatbot,All accessible,,
366,366,Denmark,Desktop,2025-08-11T07:21,navigation,True,chatbot,Color contrast poor,,
367,367,Serbia,Mobile,2025-04-03T14:28,none,False,in-app_survey,All accessible,,
368,368,Belgium,Mobile,2025-12-21T00:06,labels,False,in-app_survey,Hard to read buttons,,
369,369,Hungary,Tablet,2025-09-07T20:42,labels,False,support_email,Hard to read buttons,,
370,370,Estonia,Mobile,2025-09-25T19:38,labels,False,call_center,Screenreader skips sections,,
371,371,Romania,Tablet,2025-05-18T16:23,video,True,in-app_survey,No issues,3.6,feature-request
372,372,Slovenia,Desktop,2025-05-20T06:12,contrast,False,website_form,All accessible,,
373,373,Iceland,Tablet,2025-06-04T13:02,video,True,call_center,All accessible,,
374,374,Monaco,Desktop,2025-08-01T16:47,contrast,False,chatbot,All accessible,,
375,375,Finland,Tablet,2025-10-06T23:52,font_size,True,call_center,Navigation confusing,,
376,376,Serbia,Mobile,2025-10-23T07:17,labels,False,support_email,All accessible,,
377,377,Sweden,Mobile,2025-10-23T23:32,navigation,False,chatbot,Color contrast poor,,
378,378,Sweden,Tablet,2025-11-06T16:34,video,False,in-app_survey,Navigation confusing,3.5,"frustrated,feature-request"
379,379,Slovenia,Tablet,2025-12-27T17:18,none,False,in-app_survey,Screenreader skips sections,,
380,380,Denmark,Mobile,2025-11-09T04:53,contrast,False,website_form,Hard to read buttons,1.6,"urgent,minor,feature-request"
381,381,Switzerland,Tablet,2025-11-18T12:15,audio,False,in-app_survey,Audio captions missing,2.8,"resolved,frustrated,satisfied"
382,382,UK,Tablet,2025-05-07T19:55,none,False,website_form,Navigation confusing,4.8,"feature-request,satisfied,urgent"
383,383,San Marino,Tablet,2025-10-07T23:12,navigation,False,website_form,Screenreader skips sections,,
384,384,Lithuania,Mobile,2025-09-09T04:10,audio,False,in-app_survey,Navigation confusing,1.7,"urgent,bug-report,resolved"
385,385,Norway,Desktop,2025-03-11T19:03,none,False,call_center,Navigation confusing,,
386,386,Spain,Tablet,2025-03-14T17:34,labels,True,support_email,Color contrast poor,3.8,"minor,resolved,satisfied"
387,387,Turkey,Mobile,2025-06-10T06:48,audio,False,chatbot,Hard to read buttons,,
388,388,Austria,Desktop,2025-11-11T12:58,none,True,call_center,Font size adjustable,2.4,frustrated
389,389,Slovakia,Desktop,2025-09-27T11:32,none,False,call_center,Hard to read buttons,,
390,390,Netherlands,Desktop,2025-09-18T00:40,contrast,True,website_form,Audio captions missing,3.6,"satisfied,urgent"
391,391,Ireland,Tablet,2025-12-24T13:41,none,True,website_form,Hard to read buttons,,
392,392,Turkey,Desktop,2025-02-03T01:11,none,False,chatbot,Screenreader skips sections,,
393,393,Switzerland,Mobile,2025-07-13T14:40,labels,False,support_email,Hard to read buttons,,
394,394,Spain,Tablet,2025-10-02T22:54,contrast,False,chatbot,Screenreader skips sections,1.5,frustrated
395,395,Serbia,Mobile,2025-11-01T15:10,audio,True,website_form,Audio captions missing,3.7,"urgent,feature-request,bug-report"
396,396,San Marino,Mobile,2025-11-05T09:43,none,False,in-app_survey,No issues,,
397,397,Portugal,Mobile,2025-04-24T23:57,video,False,website_form,Audio captions missing,1.0,"bug-report,satisfied,frustrated"
398,398,Monaco,Desktop,2025-03-06T07:39,none,False,website_form,Screenreader skips sections,,
399,399,Malta,Mobile,2025-11-18T02:18,video,True,support_email,Screenreader skips sections,4.2,resolved
400,400,Austria,Desktop,2025-05-20T02:57,font_size,False,call_center,All accessible,3.3,"feature-request,minor"
401,401,Bulgaria,Mobile,2025-07-06T00:20,font_size,True,call_center,Font size adjustable,3.6,"satisfied,minor,resolved"
402,402,Sweden,Tablet,2025-12-11T15:29,labels,False,support_email,All accessible,,
403,403,Finland,Tablet,2025-10-03T08:54,none,True,chatbot,Color contrast poor,,
404,404,Spain,Desktop,2025-09-21T00:52,audio,False,chatbot,Color contrast poor,4.5,frustrated
405,405,Malta,Mobile,2025-09-18T15:41,none,True,support_email,Audio captions missing,,
406,406,Estonia,Tablet,2025-09-03T12:23,audio,True,website_form,No issues,4.1,"resolved,feature-request,minor"
407,407,Sweden,Mobile,2025-03-06T18:36,video,True,call_center,Navigation confusing,,
408,408,Poland,Mobile,2025-04-02T21:13,audio,False,call_center,All accessible,4.0,urgent
409,409,Germany,Desktop,2025-11-11T03:45,audio,False,support_email,No issues,,
410,410,Poland,Mobile,2025-04-17T12:22,none,False,call_center,All accessible,2.5,"frustrated,urgent,satisfied"
411,411,UK,Tablet,2025-03-15T05:14,contrast,False,website_form,No issues,,
412,412,Slovenia,Mobile,2025-12-04T15:43,labels,False,website_form,No issues,2.4,"resolved,urgent,minor"
413,413,Slovenia,Desktop,2025-04-02T04:36,audio,True,website_form,Hard to read buttons,,
414,414,Norway,Desktop,2025-03-09T05:33,labels,True,support_email,Screenreader skips sections,,
415,415,Denmark,Desktop,2025-07-20T04:50,audio,True,chatbot,Font size adjustable,3.4,"resolved,bug-report"
416,416,Spain,Desktop,2025-07-13T04:06,contrast,True,chatbot,Audio captions missing,3.7,"satisfied,resolved"
417,417,Netherlands,Desktop,2025-08-20T19:02,none,True,in-app_survey,All accessible,,
418,418,San Marino,Desktop,2025-11-21T13:33,labels,False,in-app_survey,Audio captions missing,,
419,419,Netherlands,Mobile,2025-03-09T15:49,font_size,True,support_email,Audio captions missing,4.2,"feature-request,satisfied"
420,420,Andorra,Desktop,2025-09-01T12:41,font_size,False,call_center,Navigation confusing,1.0,"resolved,urgent,satisfied"
421,421,Lithuania,Tablet,2025-06-20T08:43,labels,True,call_center,All accessible,2.7,"feature-request,resolved,satisfied"
422,422,Romania,Tablet,2025-07-24T04:54,none,True,website_form,All accessible,3.2,"feature-request,resolved"
423,423,Denmark,Desktop,2025-04-17T12:50,navigation,True,website_form,Audio captions missing,,
424,424,UK,Desktop,2025-03-16T19:27,contrast,True,support_email,Color contrast poor,,
425,425,Andorra,Mobile,2025-12-20T01:49,none,True,call_center,All accessible,3.4,"bug-report,resolved,satisfied"
426,426,Monaco,Tablet,2025-12-08T19:10,video,True,support_email,Color contrast poor,4.4,"feature-request,minor,urgent"
427,427,Denmark,Desktop,2025-05-25T12:22,video,False,call_center,Color contrast poor,,
428,428,Spain,Desktop,2025-09-10T23:53,audio,False,support_email,Font size adjustable,,
429,429,UK,Mobile,2025-03-14T16:06,audio,True,chatbot,Font size adjustable,4.9,"bug-report,satisfied"
430,430,Poland,Tablet,2025-08-13T18:30,none,True,support_email,All accessible,1.5,"feature-request,satisfied,frustrated"
431,431,France,Mobile,2025-02-09T02:24,video,True,website_form,Navigation confusing,,
432,432,Romania,Tablet,2025-09-01T22:53,navigation,True,support_email,Screenreader skips sections,,
433,433,Finland,Mobile,2025-06-12T06:57,audio,False,website_form,Color contrast poor,4.0,"urgent,satisfied"
434,434,Iceland,Desktop,2025-12-08T08:13,font_size,True,website_form,Navigation confusing,,
435,435,Liechtenstein,Tablet,2025-01-25T17:02,none,False,support_email,Navigation confusing,1.4,frustrated
436,436,Czech Republic,Mobile,2025-03-25T16:17,labels,True,chatbot,No issues,,
437,437,Monaco,Mobile,2025-07-28T21:49,font_size,False,in-app_survey,All accessible,4.2,"satisfied,urgent"
438,438,Netherlands,Mobile,2025-06-20T08:11,audio,False,website_form,Font size adjustable,1.0,"minor,bug-report,satisfied"
439,439,Turkey,Mobile,2025-03-16T13:13,labels,False,support_email,Audio captions missing,,
440,440,Switzerland,Desktop,2025-12-09T07:35,labels,False,website_form,No issues,1.7,satisfied
441,441,Norway,Mobile,2025-01-06T13:31,font_size,False,call_center,Font size adjustable,,
442,442,Netherlands,Tablet,2025-03-02T06:52,navigation,False,in-app_survey,All accessible,4.4,bug-report
443,443,Poland,Mobile,2025-06-18T17:59,none,False,support_email,Hard to read buttons,,
444,444,Romania,Tablet,2025-10-07T18:36,video,True,support_email,Navigation confusing,,
445,445,Slovakia,Mobile,2025-11-05T05:40,none,False,call_center,Audio captions missing,3.0,"bug-report,urgent,resolved"
446,446,Spain,Desktop,2025-03-11T07:20,navigation,False,support_email,Audio captions missing,,
447,447,Andorra,Mobile,2025-07-06T05:54,contrast,True,website_form,Font size adjustable,2.8,"frustrated,satisfied"
448,448,Portugal,Desktop,2025-03-13T03:06,contrast,False,chatbot,Hard to read buttons,,
449,449,Poland,Tablet,2025-03-03T20:59,labels,False,website_form,Color contrast poor,2.6,urgent
450,450,Latvia,Tablet,2025-03-05T16:53,font_size,True,in-app_survey,Navigation confusing,,
451,451,Greece,Mobile,2025-08-28T17:59,navigation,False,website_form,No issues,,
452,452,Estonia,Tablet,2025-12-21T18:27,audio,False,support_email,All accessible,,
453,453,Portugal,Mobile,2025-05-12T13:16,font_size,False,in-app_survey,Hard to read buttons,,
454,454,Sweden,Mobile,2025-05-16T17:00,video,False,call_center,Font size adjustable,,
455,455,UK,Tablet,2025-06-07T13:56,audio,False,call_center,Color contrast poor,2.7,"satisfied,minor"
456,456,Switzerland,Mobile,2025-02-14T20:15,audio,False,support_email,Font size adjustable,3.9,"resolved,bug-report"
